timestamp,message
2017-06-25 11:31:56.373,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:31:57.423,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:31:57.863,!E TRIAL_EVENT_VAR response
2017-06-25 11:31:59.373,!V TRIAL_VAR block experiment
2017-06-25 11:31:59.374,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:31:59.375,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:31:59.376,!V TRIAL_VAR congruency neutral
2017-06-25 11:31:59.377,!V TRIAL_VAR accuracy correct
2017-06-25 11:31:59.377,TRIAL_END
2017-06-25 11:31:59.379,TRIALID 275
2017-06-25 11:31:59.424,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:00.458,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:00.814,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:02.324,!V TRIAL_VAR block experiment
2017-06-25 11:32:02.325,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:32:02.326,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:32:02.326,!V TRIAL_VAR congruency neutral
2017-06-25 11:32:02.327,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:02.327,TRIAL_END
2017-06-25 11:32:02.328,TRIALID 276
2017-06-25 11:32:02.374,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:03.425,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:03.863,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:05.376,!V TRIAL_VAR block experiment
2017-06-25 11:32:05.377,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:32:05.378,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:32:05.378,!V TRIAL_VAR congruency neutral
2017-06-25 11:32:05.379,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:05.380,TRIAL_END
2017-06-25 11:32:05.381,TRIALID 277
2017-06-25 11:32:05.426,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:06.460,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:06.951,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:08.460,!V TRIAL_VAR block experiment
2017-06-25 11:32:08.461,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:32:08.461,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:32:08.462,!V TRIAL_VAR congruency neutral
2017-06-25 11:32:08.463,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:08.463,TRIAL_END
2017-06-25 11:32:08.464,TRIALID 278
2017-06-25 11:32:08.493,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:09.527,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:10.039,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:11.544,!V TRIAL_VAR block experiment
2017-06-25 11:32:11.545,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:32:11.546,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:32:11.546,!V TRIAL_VAR congruency incongruet
2017-06-25 11:32:11.548,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:11.549,TRIAL_END
2017-06-25 11:32:11.550,TRIALID 279
2017-06-25 11:32:11.577,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:12.628,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:13.047,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:14.563,!V TRIAL_VAR block experiment
2017-06-25 11:32:14.564,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:32:14.565,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:32:14.566,!V TRIAL_VAR congruency incongruet
2017-06-25 11:32:14.567,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:14.567,TRIAL_END
2017-06-25 11:32:14.568,TRIALID 280
2017-06-25 11:32:14.596,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:15.646,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:16.032,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:17.546,!V TRIAL_VAR block experiment
2017-06-25 11:32:17.548,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:32:17.549,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:32:17.549,!V TRIAL_VAR congruency neutral
2017-06-25 11:32:17.551,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:17.551,TRIAL_END
2017-06-25 11:32:17.552,TRIALID 281
2017-06-25 11:32:17.580,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:18.614,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:18.999,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:20.514,!V TRIAL_VAR block experiment
2017-06-25 11:32:20.515,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:32:20.515,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:32:20.516,!V TRIAL_VAR congruency neutral
2017-06-25 11:32:20.516,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:20.517,TRIAL_END
2017-06-25 11:32:20.517,TRIALID 282
2017-06-25 11:32:20.548,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:21.581,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:21.959,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:23.466,!V TRIAL_VAR block experiment
2017-06-25 11:32:23.467,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:32:23.468,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:32:23.468,!V TRIAL_VAR congruency neutral
2017-06-25 11:32:23.469,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:23.470,TRIAL_END
2017-06-25 11:32:23.471,TRIALID 283
2017-06-25 11:32:23.516,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:24.550,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:24.888,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:26.400,!V TRIAL_VAR block experiment
2017-06-25 11:32:26.401,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:32:26.402,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:32:26.402,!V TRIAL_VAR congruency neutral
2017-06-25 11:32:26.403,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:26.404,TRIAL_END
2017-06-25 11:32:26.405,TRIALID 284
2017-06-25 11:32:26.433,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:27.467,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:27.832,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:29.351,!V TRIAL_VAR block experiment
2017-06-25 11:32:29.352,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:32:29.353,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:32:29.353,!V TRIAL_VAR congruency neutral
2017-06-25 11:32:29.354,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:29.355,TRIAL_END
2017-06-25 11:32:29.356,TRIALID 285
2017-06-25 11:32:29.401,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:30.435,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:30.808,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:32.318,!V TRIAL_VAR block experiment
2017-06-25 11:32:32.319,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:32:32.320,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:32:32.320,!V TRIAL_VAR congruency congruet
2017-06-25 11:32:32.321,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:32.322,TRIAL_END
2017-06-25 11:32:32.323,TRIALID 286
2017-06-25 11:32:32.352,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:33.386,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:33.720,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:35.237,!V TRIAL_VAR block experiment
2017-06-25 11:32:35.237,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:32:35.238,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:32:35.238,!V TRIAL_VAR congruency neutral
2017-06-25 11:32:35.239,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:35.240,TRIAL_END
2017-06-25 11:32:35.240,TRIALID 287
2017-06-25 11:32:35.270,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:36.303,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:36.736,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:38.254,!V TRIAL_VAR block experiment
2017-06-25 11:32:38.255,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:32:38.255,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:32:38.256,!V TRIAL_VAR congruency neutral
2017-06-25 11:32:38.257,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:38.258,TRIAL_END
2017-06-25 11:32:38.258,TRIALID 288
2017-06-25 11:32:38.287,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:39.338,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:39.744,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:41.254,!V TRIAL_VAR block experiment
2017-06-25 11:32:41.256,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:32:41.256,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:32:41.257,!V TRIAL_VAR congruency incongruet
2017-06-25 11:32:41.258,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:41.259,TRIAL_END
2017-06-25 11:32:41.259,start rest
2017-06-25 11:32:50.914,end rest
2017-06-25 11:32:50.915,TRIALID 289
2017-06-25 11:32:50.958,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:52.009,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:52.416,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:53.926,!V TRIAL_VAR block experiment
2017-06-25 11:32:53.928,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:32:53.928,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:32:53.929,!V TRIAL_VAR congruency neutral
2017-06-25 11:32:53.930,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:53.931,TRIAL_END
2017-06-25 11:32:53.932,TRIALID 290
2017-06-25 11:32:53.960,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:55.011,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:55.313,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:56.827,!V TRIAL_VAR block experiment
2017-06-25 11:32:56.828,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:32:56.828,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:32:56.828,!V TRIAL_VAR congruency congruet
2017-06-25 11:32:56.829,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:56.829,TRIAL_END
2017-06-25 11:32:56.829,TRIALID 291
2017-06-25 11:32:56.861,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:32:57.895,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:32:58.257,!E TRIAL_EVENT_VAR response
2017-06-25 11:32:59.761,!V TRIAL_VAR block experiment
2017-06-25 11:32:59.762,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:32:59.762,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:32:59.763,!V TRIAL_VAR congruency congruet
2017-06-25 11:32:59.764,!V TRIAL_VAR accuracy correct
2017-06-25 11:32:59.764,TRIAL_END
2017-06-25 11:32:59.765,TRIALID 292
2017-06-25 11:32:59.795,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:00.828,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:01.209,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:02.712,!V TRIAL_VAR block experiment
2017-06-25 11:33:02.713,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:33:02.713,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:33:02.714,!V TRIAL_VAR congruency neutral
2017-06-25 11:33:02.714,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:02.715,TRIAL_END
2017-06-25 11:33:02.715,TRIALID 293
2017-06-25 11:33:02.746,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:03.780,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:04.234,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:05.747,!V TRIAL_VAR block experiment
2017-06-25 11:33:05.748,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:33:05.749,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:33:05.749,!V TRIAL_VAR congruency congruet
2017-06-25 11:33:05.750,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:05.751,TRIAL_END
2017-06-25 11:33:05.751,TRIALID 294
2017-06-25 11:33:05.781,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:06.831,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:07.106,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:08.614,!V TRIAL_VAR block experiment
2017-06-25 11:33:08.615,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:33:08.616,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:33:08.617,!V TRIAL_VAR congruency incongruet
2017-06-25 11:33:08.618,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:08.618,TRIAL_END
2017-06-25 11:33:08.619,TRIALID 295
2017-06-25 11:33:08.665,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:09.715,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:10.065,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:11.582,!V TRIAL_VAR block experiment
2017-06-25 11:33:11.583,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:33:11.584,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:33:11.584,!V TRIAL_VAR congruency congruet
2017-06-25 11:33:11.585,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:11.586,TRIAL_END
2017-06-25 11:33:11.586,TRIALID 296
2017-06-25 11:33:11.616,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:12.666,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:13.057,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:14.567,!V TRIAL_VAR block experiment
2017-06-25 11:33:14.568,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:33:14.569,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:33:14.569,!V TRIAL_VAR congruency congruet
2017-06-25 11:33:14.570,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:14.570,TRIAL_END
2017-06-25 11:33:14.571,TRIALID 297
2017-06-25 11:33:14.601,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:15.652,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:16.266,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:17.784,!V TRIAL_VAR block experiment
2017-06-25 11:33:17.785,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:33:17.786,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:33:17.787,!V TRIAL_VAR congruency neutral
2017-06-25 11:33:17.788,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:17.788,TRIAL_END
2017-06-25 11:33:17.789,TRIALID 298
2017-06-25 11:33:17.818,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:18.869,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:19.146,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:20.652,!V TRIAL_VAR block experiment
2017-06-25 11:33:20.653,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:33:20.654,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:33:20.655,!V TRIAL_VAR congruency neutral
2017-06-25 11:33:20.656,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:20.656,TRIAL_END
2017-06-25 11:33:20.657,TRIALID 299
2017-06-25 11:33:20.686,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:21.736,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:21.994,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:23.504,!V TRIAL_VAR block experiment
2017-06-25 11:33:23.504,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:33:23.505,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:33:23.505,!V TRIAL_VAR congruency congruet
2017-06-25 11:33:23.506,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:23.507,TRIAL_END
2017-06-25 11:33:23.507,TRIALID 300
2017-06-25 11:33:23.539,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:24.571,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:24.979,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:26.488,!V TRIAL_VAR block experiment
2017-06-25 11:33:26.489,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:33:26.490,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:33:26.490,!V TRIAL_VAR congruency incongruet
2017-06-25 11:33:26.491,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:26.491,TRIAL_END
2017-06-25 11:33:26.492,TRIALID 301
2017-06-25 11:33:26.521,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:27.555,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:28.690,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:30.205,!V TRIAL_VAR block experiment
2017-06-25 11:33:30.206,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:33:30.207,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:33:30.208,!V TRIAL_VAR congruency congruet
2017-06-25 11:33:30.209,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:30.209,TRIAL_END
2017-06-25 11:33:30.210,TRIALID 302
2017-06-25 11:33:30.239,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:31.274,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:31.722,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:33.240,!V TRIAL_VAR block experiment
2017-06-25 11:33:33.241,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:33:33.242,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:33:33.242,!V TRIAL_VAR congruency incongruet
2017-06-25 11:33:33.243,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:33.243,TRIAL_END
2017-06-25 11:33:33.244,TRIALID 303
2017-06-25 11:33:33.274,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:34.324,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:34.795,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:36.308,!V TRIAL_VAR block experiment
2017-06-25 11:33:36.309,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:33:36.309,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:33:36.310,!V TRIAL_VAR congruency incongruet
2017-06-25 11:33:36.311,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:36.311,TRIAL_END
2017-06-25 11:33:36.312,TRIALID 304
2017-06-25 11:33:36.342,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:37.375,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:38.115,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:39.625,!V TRIAL_VAR block experiment
2017-06-25 11:33:39.626,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:33:39.627,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:33:39.627,!V TRIAL_VAR congruency congruet
2017-06-25 11:33:39.628,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:39.628,TRIAL_END
2017-06-25 11:33:39.629,TRIALID 305
2017-06-25 11:33:39.659,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:40.709,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:41.475,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:42.993,!V TRIAL_VAR block experiment
2017-06-25 11:33:42.993,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:33:42.994,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:33:42.994,!V TRIAL_VAR congruency neutral
2017-06-25 11:33:42.994,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:42.995,TRIAL_END
2017-06-25 11:33:42.995,TRIALID 306
2017-06-25 11:33:43.027,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:44.061,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:44.851,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:46.361,!V TRIAL_VAR block experiment
2017-06-25 11:33:46.362,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:33:46.363,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:33:46.363,!V TRIAL_VAR congruency neutral
2017-06-25 11:33:46.364,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:46.365,TRIAL_END
2017-06-25 11:33:46.366,TRIALID 307
2017-06-25 11:33:46.395,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:47.429,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:47.947,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:49.462,!V TRIAL_VAR block experiment
2017-06-25 11:33:49.463,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:33:49.464,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:33:49.464,!V TRIAL_VAR congruency neutral
2017-06-25 11:33:49.465,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:49.465,TRIAL_END
2017-06-25 11:33:49.466,TRIALID 308
2017-06-25 11:33:49.497,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:50.530,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:51.043,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:52.546,!V TRIAL_VAR block experiment
2017-06-25 11:33:52.548,!V TRIAL_VAR stimulus_text text_1
2017-06-25 11:33:52.549,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:33:52.549,!V TRIAL_VAR congruency incongruet
2017-06-25 11:33:52.551,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:52.551,TRIAL_END
2017-06-25 11:33:52.552,TRIALID 309
2017-06-25 11:33:52.597,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:53.632,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:54.532,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:56.048,!V TRIAL_VAR block experiment
2017-06-25 11:33:56.049,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:33:56.050,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:33:56.050,!V TRIAL_VAR congruency incongruet
2017-06-25 11:33:56.051,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:56.052,TRIAL_END
2017-06-25 11:33:56.053,TRIALID 310
2017-06-25 11:33:56.099,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:33:57.132,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:33:57.748,!E TRIAL_EVENT_VAR response
2017-06-25 11:33:59.266,!V TRIAL_VAR block experiment
2017-06-25 11:33:59.267,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:33:59.267,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:33:59.268,!V TRIAL_VAR congruency incongruet
2017-06-25 11:33:59.269,!V TRIAL_VAR accuracy correct
2017-06-25 11:33:59.269,TRIAL_END
2017-06-25 11:33:59.270,TRIALID 311
2017-06-25 11:33:59.316,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:34:00.366,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:34:01.611,!E TRIAL_EVENT_VAR response
2017-06-25 11:34:03.117,!V TRIAL_VAR block experiment
2017-06-25 11:34:03.118,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:34:03.119,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:34:03.119,!V TRIAL_VAR congruency congruet
2017-06-25 11:34:03.121,!V TRIAL_VAR accuracy correct
2017-06-25 11:34:03.121,TRIAL_END
2017-06-25 11:34:03.123,TRIALID 312
2017-06-25 11:34:03.152,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:34:04.185,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:34:04.860,!E TRIAL_EVENT_VAR response
2017-06-25 11:34:06.369,!V TRIAL_VAR block experiment
2017-06-25 11:34:06.369,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:34:06.370,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:34:06.370,!V TRIAL_VAR congruency incongruet
2017-06-25 11:34:06.371,!V TRIAL_VAR accuracy correct
2017-06-25 11:34:06.372,TRIAL_END
2017-06-25 11:34:06.372,TRIALID 313
2017-06-25 11:34:06.402,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:34:07.453,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:34:07.820,!E TRIAL_EVENT_VAR response
2017-06-25 11:34:09.336,!V TRIAL_VAR block experiment
2017-06-25 11:34:09.337,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:34:09.338,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:34:09.338,!V TRIAL_VAR congruency neutral
2017-06-25 11:34:09.339,!V TRIAL_VAR accuracy correct
2017-06-25 11:34:09.339,TRIAL_END
2017-06-25 11:34:09.340,TRIALID 314
2017-06-25 11:34:09.387,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:34:10.420,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:34:10.796,!E TRIAL_EVENT_VAR response
2017-06-25 11:34:12.304,!V TRIAL_VAR block experiment
2017-06-25 11:34:12.304,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:34:12.305,!V TRIAL_VAR stimulus_color color1
2017-06-25 11:34:12.306,!V TRIAL_VAR congruency incongruet
2017-06-25 11:34:12.307,!V TRIAL_VAR accuracy incorrect
2017-06-25 11:34:12.307,TRIAL_END
2017-06-25 11:34:12.308,TRIALID 315
2017-06-25 11:34:12.354,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:34:13.388,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:34:14.053,!E TRIAL_EVENT_VAR response
2017-06-25 11:34:15.555,!V TRIAL_VAR block experiment
2017-06-25 11:34:15.556,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:34:15.557,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:34:15.558,!V TRIAL_VAR congruency congruet
2017-06-25 11:34:15.560,!V TRIAL_VAR accuracy correct
2017-06-25 11:34:15.560,TRIAL_END
2017-06-25 11:34:15.561,TRIALID 316
2017-06-25 11:34:15.606,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:34:16.639,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:34:17.005,!E TRIAL_EVENT_VAR response
2017-06-25 11:34:18.523,!V TRIAL_VAR block experiment
2017-06-25 11:34:18.523,!V TRIAL_VAR stimulus_text text_2
2017-06-25 11:34:18.524,!V TRIAL_VAR stimulus_color color2
2017-06-25 11:34:18.525,!V TRIAL_VAR congruency congruet
2017-06-25 11:34:18.526,!V TRIAL_VAR accuracy correct
2017-06-25 11:34:18.526,TRIAL_END
2017-06-25 11:34:18.527,TRIALID 317
2017-06-25 11:34:18.556,!E TRIAL_EVENT_VAR fixation
2017-06-25 11:34:19.590,!E TRIAL_EVENT_VAR stroop_start
2017-06-25 11:34:20.108,!E TRIAL_EVENT_VAR response
2017-06-25 11:34:21.623,!V TRIAL_VAR block experiment
2017-06-25 11:34:21.625,!V TRIAL_VAR stimulus_text text_3
2017-06-25 11:34:21.626,!V TRIAL_VAR stimulus_color color2
